date,title,url,domain,language,neg,neu,pos,compound,ticker
20230128T024500Z,Wall Street Extends Weekly Advance Ahead Of Rate Hikes Next Week,https://123jump.com/Stock-Market-News-Today/Wall-Street-Extends-Weekly-Advance-Ahead-Of-Rate-Hikes-Next-Week-/Jan%2027-2023/T-23262,123jump.com,English,0,0.87,0.13,0.128,RR
20230127T223000Z,Wall Street Extends Weekly Advance as Investors Prepare for Rate Hikes Next Week,https://123jump.com/Stock-Market-News-Today/Wall-Street-Extends-Weekly-Advance-as-Investors-Prepare-for-Rate-Hikes-Next-Week/Jan%2027-2023/T-23262,123jump.com,English,0,0.889,0.111,0.128,RR
20230127T223000Z,"Europe Movers : H & M , J Sainsbury , LVMH , Rolls Royce","https://123jump.com/Stock-Movers-Today/Europe-Movers:-H&M,-J-Sainsbury,-LVMH,-Rolls-Royce-/Jan%2027-2023/T-23260",123jump.com,English,0,1,0,0,RR
20230127T223000Z,Wall Street Extends Weekly Advance as Investors Prepare for Rate Hikes Next Week,https://ticker.com/Stock-Market-News-Today/Wall-Street-Extends-Weekly-Advance-as-Investors-Prepare-for-Rate-Hikes-Next-Week/Jan%2027-2023/T-23262,ticker.com,English,0,0.889,0.111,0.128,RR
20230127T223000Z,"Europe Movers : H & M , J Sainsbury , LVMH , Rolls Royce","https://ticker.com/Stock-Movers-Today/Europe-Movers:-H&M,-J-Sainsbury,-LVMH,-Rolls-Royce-/Jan%2027-2023/T-23260",ticker.com,English,0,1,0,0,RR
20230127T210000Z,U . K . shares higher at close of trade ; Investing . com United Kingdom 100 up 0 . 02 % By Investing . com,https://uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-002-2896177,uk.investing.com,English,0,0.737,0.263,0.6124,RR
20230127T200000Z,London close : Stocks grind higher in cautious trading,https://www.lse.co.uk/news/london-close-stocks-grind-higher-in-cautious-trading-xy940t1189jrd5x.html,lse.co.uk,English,0.167,0.833,0,-0.1027,RR
20230127T194500Z,FTSE 100 ends the week flat ahead of BoE rate call next week,https://www.proactiveinvestors.co.uk/companies/news/1004500/ftse-100-ends-the-week-flat-ahead-of-boe-rate-call-next-week-1004500.html,proactiveinvestors.co.uk,English,0,1,0,0,RR
20230127T193000Z,FTSE 100 ends the week flat ahead of BoE rate call next week,https://www.proactiveinvestors.co.uk/companies/news/1004500/ftse-100-heads-back-to-opening-levels-and-chancellor-growth-plans-1004500.html,proactiveinvestors.co.uk,English,0,1,0,0,RR
20230127T190000Z,European Stocks Close Slightly Higher,https://www.finanznachrichten.de/nachrichten-2023-01/58168104-european-stocks-close-slightly-higher-020.htm,finanznachrichten.de,English,0,1,0,0,RR
20230127T180000Z,FTSE 100 Closes Slightly Up Lifted by Oil Stocks,https://www.morningstar.com/news/dow-jones/202301276425/ftse-100-closes-slightly-up-lifted-by-oil-stocks,morningstar.com,English,0,1,0,0,RR
20230127T160000Z,"FTSE 100 pushes higher as Wall Street maintains gains after data , mixed earnings",https://www.proactiveinvestors.co.uk/companies/news/1004500/ftse-100-pushes-higher-as-wall-street-maintains-gains-after-data-mixed-earnings-1004500.html,proactiveinvestors.co.uk,English,0,0.833,0.167,0.34,RR
20230127T154500Z,London midday : Stocks little changed ahead of US data,https://www.lse.co.uk/news/london-midday-stocks-little-changed-ahead-of-us-data-ut02un1qtt556gi.html,lse.co.uk,English,0,1,0,0,RR
20230127T141500Z,"Global Aeroplane Engines Market Size Research Report by Manufactures , Types , Applications , Growth Trends and Competitive Analysis 2023 - 2028",https://www.marketwatch.com/press-release/global-aeroplane-engines-market-size-research-report-by-manufactures-types-applications-growth-trends-and-competitive-analysis-2023-2028-2023-01-27,marketwatch.com,English,0,0.788,0.212,0.5106,RR
20230127T123000Z,FTSE 100 firmer and Chancellor outlines four pillars for growth,https://www.proactiveinvestors.co.uk/companies/news/1004500/ftse-100-firmer-and-chancellor-outlines-four-pillars-for-growth-1004500.html,proactiveinvestors.co.uk,English,0,0.776,0.224,0.3818,RR
20230127T114500Z,London open : Stocks flat but Sainsbury rallies as Bestway takes stake,https://www.lse.co.uk/news/london-open-stocks-flat-but-sainsburys-rallies-as-bestway-takes-stake-s3v9ossuri5kljs.html,lse.co.uk,English,0,1,0,0,RR
20230127T083000Z,Rolls - Royce Holdings PLC delivers home truths with  burning platform  comment,https://www.proactiveinvestors.co.uk/companies/news/1004504/rolls-royce-delivers-home-truths-with-burning-platform-comment-1004504.html,proactiveinvestors.co.uk,English,0,0.781,0.219,0.4215,RR
20230126T181500Z,"FTSE 100 closes higher , Wall Street holds on after positive US GDP data",https://www.proactiveinvestors.co.uk/companies/news/1004384/ftse-100-closes-higher-wall-street-holds-on-after-positive-us-gdp-data-1004384.html,proactiveinvestors.co.uk,English,0,0.769,0.231,0.5574,RR
20230126T154500Z,London midday : FTSE touch higher ahead of US GDP,https://www.lse.co.uk/news/london-midday-ftse-touch-higher-ahead-of-us-gdp-r1y8riol78feqgg.html,lse.co.uk,English,0,1,0,0,RR
20230126T134500Z,FTSE 100 firmer and US markets expected to open higher,https://www.proactiveinvestors.co.uk/companies/news/1004384/ftse-100-firmer-and-us-markets-expected-to-open-higher-1004384.html,proactiveinvestors.co.uk,English,0,1,0,0,RR
20230126T120000Z,European Midday Briefing : Mood Brighter on - 2 - ,https://www.morningstar.com/news/dow-jones/202301262929/european-midday-briefing-mood-brighter-on-2,morningstar.com,English,0,0.658,0.342,0.3818,RR
20230126T110000Z,Deutsche Bank downgrades Airbus Group SE ( EADSF ) to a Hold,https://markets.businessinsider.com/news/stocks/deutsche-bank-downgrades-airbus-group-se-eadsf-to-a-hold-1032043090,markets.businessinsider.com,English,0,1,0,0,RR
20230126T103000Z,RBC cuts Ocado ; Bernstein cuts easyJet,https://www.marketscreener.com/quote/stock/BEAZLEY-PLC-27491594/news/RBC-cuts-Ocado-Bernstein-cuts-easyJet-42816784/,marketscreener.com,English,0.524,0.476,0,-0.5267,RR
20230126T101500Z,"Supply - chain issues will weigh on Airbus and Boeing deliveries this year . Rolls - Royce will benefit , says Deutsche Bank",https://www.marketwatch.com/story/supply-chain-issues-will-weigh-on-airbus-and-boeing-deliveries-this-year-rolls-royce-will-benefit-says-deutsche-bank-11674726192,marketwatch.com,English,0,0.857,0.143,0.4588,RR
20230126T093000Z,Rolls - Royce Holdings PLC powered by new upgrade after  game - changing  events,https://www.proactiveinvestors.co.uk/companies/news/1004409/rolls-royce-powered-by-new-upgrade-after-game-changing-events-1004409.html,proactiveinvestors.co.uk,English,0,1,0,0,RR
20230126T093000Z,"FTSE 100 opens higher , strikes cost Royal Mail £200mln so far",https://www.proactiveinvestors.co.uk/companies/news/1004384/ftse-100-opens-higher-strikes-cost-royal-mail-200mln-so-far-1004384.html,proactiveinvestors.co.uk,English,0.2,0.8,0,-0.3612,RR
20230125T114500Z,"London open : Stocks nudge higher ; easyJet , Ascential surge",https://www.lse.co.uk/news/london-open-stocks-nudge-higher-easyjet-ascential-surge-vptd8uqnse4iuj7.html,lse.co.uk,English,0,1,0,0,RR
20230125T020000Z,MARKET REPORT : Senior shares rocket as aerospace bounces back,https://www.dailymail.co.uk/money/markets/article-11671471/MARKET-REPORT-Senior-shares-rocket-aerospace-bounces-back.html,dailymail.co.uk,English,0,0.784,0.216,0.296,RR
20230125T011500Z,MARKET REPORT : Senior shares rocket as aerospace bounces back,https://www.thisismoney.co.uk/money/markets/article-11671471/MARKET-REPORT-Senior-shares-rocket-aerospace-bounces-back.html,thisismoney.co.uk,English,0,0.784,0.216,0.296,RR
20230124T220000Z,London close : Stocks end mixed after soft data,https://www.lse.co.uk/news/london-close-stocks-end-mixed-after-soft-data-tvfsgpwabxsqzvf.html,lse.co.uk,English,0,1,0,0,RR
20230124T213000Z,FTSE 100 Closes Down 0 . 35 % Amid Mixed PMI Data,https://www.morningstar.com/news/dow-jones/202301247885/ftse-100-closes-down-035-amid-mixed-pmi-data,morningstar.com,English,0,1,0,0,RR
20230124T124500Z,London midday : FTSE in the red as business activity slumps,https://www.lse.co.uk/news/london-midday-ftse-in-the-red-as-business-activity-slumps-4r970le8qx0mtj0.html,lse.co.uk,English,0,1,0,0,RR
20230123T223000Z,London close : Stocks buoyed by gains on Wall Street,https://www.lse.co.uk/news/london-close-stocks-buoyed-by-gains-on-wall-street-1flfiazhyew38ar.html,lse.co.uk,English,0,0.769,0.231,0.34,RR
20230123T190000Z,European Stocks Close Broadly Higher,https://www.finanznachrichten.de/nachrichten-2023-01/58126033-european-stocks-close-broadly-higher-020.htm,finanznachrichten.de,English,0,1,0,0,RR
20230123T143000Z,FinancialBuzz . com : Nuclear Power Back in Vogue as Governments Pursue Viable Energy Alternatives,https://www.finanznachrichten.de/nachrichten-2023-01/58123711-financialbuzz-com-nuclear-power-back-in-vogue-as-governments-pursue-viable-energy-alternatives-008.htm,finanznachrichten.de,English,0,0.851,0.149,0.2732,RR
20230123T143000Z,Nuclear Power Back in Vogue as Governments Pursue Viable Energy Alternatives,https://www.prnewswire.com/news-releases/nuclear-power-back-in-vogue-as-governments-pursue-viable-energy-alternatives-301727832.html,prnewswire.com,English,0,0.826,0.174,0.2732,RR
20230120T231500Z,Who Are  Bling Empire : New York Stephen & Deborah Hung ? ,https://www.womenshealthmag.com/life/a42590330/stephen-hung-deborah-hung-bling-empire-new-york/,womenshealthmag.com,English,0,1,0,0,RR
20230119T224500Z,"Interview : Tim M . Clerc , VP Engineering , Seacor Marine",https://www.marinelink.com/news/interview-tim-m-clerc-vp-engineering-502317,marinelink.com,English,0,1,0,0,RR
20230119T183000Z,European Stocks Close Lower On Growth Worries,https://www.finanznachrichten.de/nachrichten-2023-01/58103014-european-stocks-close-lower-on-growth-worries-020.htm,finanznachrichten.de,English,0.431,0.345,0.224,-0.34,RR
20230118T110000Z,Rolls - Royce Holdings PLC new CEO needs to inflict  near - term pain  for chance to make long - term gain,https://www.proactiveinvestors.co.uk/companies/news/1003651/rolls-royce-s-new-ceo-needs-to-inflict-near-term-pain-for-chance-to-make-long-term-gain-analyst-1003651.html,proactiveinvestors.co.uk,English,0.134,0.648,0.219,0.2732,RR
20230118T104500Z,The 2023 Aston Martin DBX 707 Is a Game - Changing SUV,https://www.bnnbloomberg.ca/the-2023-aston-martin-dbx-707-is-a-game-changing-suv-1.1871525,bnnbloomberg.ca,English,0,1,0,0,RR
20230118T081500Z,"Brad Micklin , Author at Thrasher Backer",http://thrasherbacker.com/author/njdivorceattny/,thrasherbacker.com,English,0,1,0,0,RR
20230117T194500Z,London close : Stocks lower as wages pressure interest rates,https://www.lse.co.uk/news/london-close-stocks-lower-as-wages-pressure-interest-rates-2078pq46zym06im.html,lse.co.uk,English,0.328,0.448,0.224,-0.1027,RR
20230117T181500Z,"European Stocks Recover In The Final Hour , Close Slightly Higher",https://www.finanznachrichten.de/nachrichten-2023-01/58080713-european-stocks-recover-in-the-final-hour-close-slightly-higher-020.htm,finanznachrichten.de,English,0,1,0,0,RR
20230117T133000Z,How To Create And Protect Quantum Intellectual Property To Maintain Your Competitive Edge,https://www.forbes.com/sites/forbestechcouncil/2023/01/17/how-to-create-and-protect-quantum-intellectual-property-to-maintain-your-competitive-edge/,forbes.com,English,0,0.481,0.519,0.8271,RR
20230117T103000Z,London open : FTSE nudges lower as Ocado tumbles,https://www.lse.co.uk/news/london-open-ftse-nudges-lower-as-ocado-tumbles-ejhsuph2fq1xxf9.html,lse.co.uk,English,0.239,0.761,0,-0.296,RR
20230116T201500Z,London close : Stocks rise on quiet Monday as house prices climb,https://www.lse.co.uk/news/london-close-stocks-rise-on-quiet-monday-as-house-prices-climb-22xbv0y3kdrv08t.html,lse.co.uk,English,0,1,0,0,RR
20230116T191500Z,European Stocks Close Higher Again,https://www.finanznachrichten.de/nachrichten-2023-01/58070506-european-stocks-close-higher-again-020.htm,finanznachrichten.de,English,0,1,0,0,RR
20230116T160000Z,London midday : Stocks edge up but markets quiet on US holiday,https://www.lse.co.uk/news/london-midday-stocks-edge-up-but-markets-quiet-on-us-holiday-gi9et7n3jssnlie.html,lse.co.uk,English,0,0.738,0.262,0.5499,RR
20230116T154500Z,Mapletree Logistics Trust Selling Malaysia Sheds,https://www.mingtiandi.com/real-estate/crelist/mapletree-logistics-trust-selling-malaysia-sheds/,mingtiandi.com,English,0,0.602,0.398,0.5106,RR
20230116T143000Z,"Nizam - Dizzying wealth was mixed blessing for Prince Mukarram Jah , the eighth Nizam of Hyderabad",https://www.telegraphindia.com/india/dizzying-wealth-was-mixed-blessing-for-prince-mukarram-jah-the-eighth-nizam-of-hyderabad/cid/1910221,telegraphindia.com,English,0,0.67,0.33,0.7506,RR
20230116T123000Z,Ex - chairman of company behind The 13 Hotel arrested on stock manipulation charges in Thailand,https://www.macaubusiness.com/ex-chairman-of-company-behind-the-13-hotel-arrested-on-stock-manipulation-charges-in-thailand/,macaubusiness.com,English,0.381,0.619,0,-0.7506,RR
20230116T123000Z,"Nizam - Dizzying wealth was mixed blessing for Prince Mukarram Jah , the eighth Nizam of Hyderabad",https://www.telegraphindia.com/feeds/india/dizzying-wealth-was-mixed-blessing-for-prince-mukarram-jah-the-eighth-nizam-of-hyderabad/cid/1910221,telegraphindia.com,English,0,0.67,0.33,0.7506,RR
20230116T120000Z,London open : Stocks edge up as FTSE nears record highs,https://www.lse.co.uk/news/london-open-stocks-edge-up-as-ftse-nears-record-highs-rdzug4sbyk64iyz.html,lse.co.uk,English,0,1,0,0,RR
20230116T113000Z,Ex - chairman of company behind The 13 Hotel arrested in Thailand,https://www.macaubusiness.com/ex-chairman-of-company-behind-13-hotel-arrested-in-thailand/,macaubusiness.com,English,0.237,0.763,0,-0.4767,RR
20230116T074500Z,The FTSE 100 is still full of cheap shares despite this year surge and Im ready to buy more,https://www.fool.co.uk/2023/01/16/the-ftse-100-is-still-full-of-cheap-shares-despite-this-years-surge-and-im-ready-to-buy-more/,fool.co.uk,English,0,0.783,0.217,0.5719,RR
20230116T010000Z,U . K . shares higher at close of trade ; Investing . com United Kingdom 100 up 0 . 67 % ,https://in.investing.com/news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-067-3483180,in.investing.com,English,0,0.688,0.312,0.6124,RR
20230115T151500Z,Startups want airlines to bank on cloud - based tools to prevent tech meltdowns : Report,https://www.newyorkstatesman.com/news/273372956/startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report,newyorkstatesman.com,English,0,0.833,0.167,0.1027,RR
20230115T130000Z,Startups want airlines to bank on cloud - based tools to prevent tech meltdowns : Report,https://www.newyorktelegraph.com/news/273372956/startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report,newyorktelegraph.com,English,0,0.833,0.167,0.1027,RR
20230115T124500Z,Startups want airlines to bank on cloud - based tools to prevent tech meltdowns : Report,https://www.newjerseytelegraph.com/news/273372956/startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report,newjerseytelegraph.com,English,0,0.833,0.167,0.1027,RR
20230115T110000Z,Business News | Startups Want Airlines to Bank on Cloud - based Tools to Prevent Tech Meltdowns : Report,https://www.latestly.com/agency-news/business-news-startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report-4715702.html,latestly.com,English,0,0.854,0.146,0.1027,RR
20230115T103000Z,Startups want airlines to bank on cloud - based tools to prevent tech meltdowns : Report,https://www.bignewsnetwork.com/news/273372956/startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report,bignewsnetwork.com,English,0,0.833,0.167,0.1027,RR
20230115T094500Z,Startups want airlines to bank on cloud - based tools to prevent tech meltdowns : Report,https://www.devdiscourse.com/article/business/2319984-startups-want-airlines-to-bank-on-cloud-based-tools-to-prevent-tech-meltdowns-report,devdiscourse.com,English,0,0.833,0.167,0.1027,RR
20230115T090000Z,"UAV Propulsion System Market To Reach Value Of USD 36 , 368 . 41 ... ",https://menafn.com/1105429693/UAV-Propulsion-System-Market-To-Reach-Value-Of-USD-3636841-Million-By-2030-And-Rise-At-A-CAGR-Of-12-Data-By-Contrive-Datum-Insights,menafn.com,English,0,0.759,0.241,0.3612,RR
20230114T131500Z,Global X Uranium ETF : The Future Of Energy Might Be Nuclear ( NYSEARCA : URA ) ,https://seekingalpha.com/article/4569963-global-x-uranium-etf-the-future-of-energy-might-be-nuclear,seekingalpha.com,English,0,0.84,0.16,0.2732,RR
20230114T070000Z,UAV Propulsion System Market to Reach Value of USD,https://www.globenewswire.com/news-release/2023/01/14/2588871/0/en/UAV-Propulsion-System-Market-to-Reach-Value-of-USD-36-368-41-Million-by-2030-And-Rise-at-a-CAGR-of-12-Data-by-Contrive-Datum-Insights.html,globenewswire.com,English,0,0.667,0.333,0.3612,RR
20230113T224500Z,"FTSE 100 Closed Up Amid Strong united kingdom , German GDP Figures",https://www.morningstar.com/news/dow-jones/202301136746/ftse-100-closed-up-amid-strong-uk-german-gdp-figures,morningstar.com,English,0,0.596,0.404,0.7269,RR
20230113T221500Z,London close : Stocks rise as united kingdom economy unexpectedly grows,https://www.lse.co.uk/news/london-close-stocks-rise-as-uk-economy-unexpectedly-grows-kx69olvxylf9i71.html,lse.co.uk,English,0,0.763,0.237,0.4215,RR
20230113T190000Z,"European Stocks Close Broadly Higher On Growth Hopes , Easing Concerns About Rates",https://www.finanznachrichten.de/nachrichten-2023-01/58058510-european-stocks-close-broadly-higher-on-growth-hopes-easing-concerns-about-rates-020.htm,finanznachrichten.de,English,0,0.549,0.451,0.7506,RR
20230113T183000Z,"European Stocks Close Broadly Higher On Growth Hopes , Easing Concerns About Rates",https://markets.businessinsider.com/news/stocks/european-stocks-close-broadly-higher-on-growth-hopes-easing-concerns-about-rates-1032018135,markets.businessinsider.com,English,0,0.549,0.451,0.7506,RR
20230113T173000Z,"U . K . stocks continue positive streak , increase for third day",https://www.marketwatch.com/story/u-k-stocks-continue-positive-streak-increase-for-third-day-01673629269-0342b17f68d7,marketwatch.com,English,0,0.504,0.496,0.7096,RR
20230113T130000Z,London midday : Stocks higher after GDP data ; US earnings eyed,https://www.lse.co.uk/news/london-midday-stocks-higher-after-gdp-data-us-earnings-eyed-dtjjcrpbkwpq7l9.html,lse.co.uk,English,0,1,0,0,RR
20230113T110000Z,Great news for Rolls - Royce Holdings plc ( LON : RR .): Insiders acquired stock in large numbers last year,https://news.yahoo.com/great-news-rolls-royce-holdings-100203520.html,news.yahoo.com,English,0,0.806,0.194,0.6249,RR
20230111T164500Z,Investegate |Rolls - Royce Holdings Announcements | Rolls - Royce Holdings : Director / PDMR Shareholding,https://www.investegate.co.uk/rolls-royce-holdings--rr.-/rns/director-pdmr-shareholding/202301111550274387M/,investegate.co.uk,English,0,1,0,0,RR
20230110T184500Z,European Stocks Close Lower As Rate Hike Concerns Resurface,https://www.finanznachrichten.de/nachrichten-2023-01/58026874-european-stocks-close-lower-as-rate-hike-concerns-resurface-020.htm,finanznachrichten.de,English,0.216,0.784,0,-0.296,RR
20230110T184500Z,London close : Stocks weaker as Powell steers clear of hawkishness,https://www.lse.co.uk/news/london-close-stocks-weaker-as-powell-steers-clear-of-hawkishness-rwalbzvnz9eb4do.html,lse.co.uk,English,0.215,0.593,0.193,-0.0772,RR
20230110T181500Z,European Stocks Close Lower As Rate Hike Concerns Resurface,https://markets.businessinsider.com/news/stocks/european-stocks-close-lower-as-rate-hike-concerns-resurface-1032010409,markets.businessinsider.com,English,0.216,0.784,0,-0.296,RR
20230110T151500Z,London midday : Stocks stay down ahead of Powell speech,https://www.lse.co.uk/news/london-midday-stocks-stay-down-ahead-of-powell-speech-ys7nbvr77eltekj.html,lse.co.uk,English,0,1,0,0,RR
20230110T063000Z,"Ftse 100 Hits A High On A Wave Of Resilience , Discounters Su ... ",https://menafn.com/1105405794/Ftse-100-Hits-A-High-On-A-Wave-Of-Resilience-Discounters-Surf-The-Big-Squeeze-Rolls-Royce-Car-Sales-Surge,menafn.com,English,0,1,0,0,RR
20230109T223000Z,"Ftse 100 Hits A High On A Wave Of Resilience , Discounters Surf The Big Squeeze , Rolls Royce Car Sales Surge",https://www.valuewalk.com/ftse-100-hits-a-high-on-a-wave-of-resilience-discounters-surf-the-big-squeeze-rolls-royce-car-sales-surge/,valuewalk.com,English,0,1,0,0,RR
20230109T181500Z,Rolls Royce Had a Hell of a Year,https://jalopnik.com/rolls-royce-had-a-hell-of-a-year-1849965047,jalopnik.com,English,0.479,0.521,0,-0.6808,RR
20230109T150000Z,"Today Market View - Anglo Asian Mining , Cobra Resources , KEFI Gold and Copper , and more ... ",https://www.proactiveinvestors.co.uk/companies/news/1002700/today-s-market-view-anglo-asian-mining-cobra-resources-kefi-gold-and-copper-and-more-1002700.html,proactiveinvestors.co.uk,English,0,1,0,0,RR
20230109T121500Z,London open : Stocks edge up as heavily - weighted miners rally,https://www.lse.co.uk/news/london-open-stocks-edge-up-as-heavily-weighted-miners-rally-u25c4bubvcrr83t.html,lse.co.uk,English,0,1,0,0,RR
20230109T100000Z,RR or VOD : Which united kingdom Stock Is Placed Better for 2023 ? ,https://markets.businessinsider.com/news/stocks/rr-or-vod-which-uk-stock-is-placed-better-for-2023-1032006408,markets.businessinsider.com,English,0,0.637,0.363,0.6908,RR
20230107T230000Z,"As BAE boss prepares to bow out , he issues stark plea",https://www.thisismoney.co.uk/money/markets/article-11609723/As-BAE-boss-prepares-bow-issues-stark-plea.html,thisismoney.co.uk,English,0,1,0,0,RR
20230107T223000Z,"As BAE boss prepares to bow out , he issues stark plea",https://www.dailymail.co.uk/money/markets/article-11609723/As-BAE-boss-prepares-bow-issues-stark-plea.html,dailymail.co.uk,English,0,1,0,0,RR
20230106T130000Z,"Global Commercial Aviation Turbofan Engine Manufacturers Report 2022 - 2023 with Focus on the Top Players - Comparative Ranking , Business Structure , Finances , Internal / External Factors , Dynamics",https://www.prnewswire.com/news-releases/global-commercial-aviation-turbofan-engine-manufacturers-report-2022-2023-with-focus-on-the-top-players---comparative-ranking-business-structure-finances-internalexternal-factors-dynamics-301714636.html,prnewswire.com,English,0,0.849,0.151,0.4404,RR
20230106T124500Z,"Global Commercial Aviation Turbofan Engine Manufacturers Report 2022 - 2023 with Focus on the Top Players - Comparative Ranking , Business Structure , Finances , Internal / External Factors , Dynamics",https://www.tmcnet.com/usubmit/2023/01/06/9739085.htm,tmcnet.com,English,0,0.849,0.151,0.4404,RR
20230106T124500Z,"Global Commercial Aviation Turbofan Engine Manufacturers Report 2022 - 2023 with Focus on the Top Players - Comparative Ranking , Business Structure , Finances , Internal / External Factors , Dynamics",https://www.prnewswire.com:443/news-releases/global-commercial-aviation-turbofan-engine-manufacturers-report-2022-2023-with-focus-on-the-top-players---comparative-ranking-business-structure-finances-internalexternal-factors-dynamics-301714636.html,prnewswire.com,English,0,0.849,0.151,0.4404,RR
20230106T123000Z,London open : FTSE edges higher ahead of payrolls,https://www.lse.co.uk/news/london-open-ftse-edges-higher-ahead-of-payrolls-e45z9zjpyunyp59.html,lse.co.uk,English,0,1,0,0,RR
20230105T204500Z,Rolls - Royce and BA owner IAG among only three London stocks in favour with younger investors,https://www.proactiveinvestors.co.uk/companies/news/1002529/rolls-royce-and-ba-owner-iag-among-only-three-london-stocks-in-favour-with-younger-investors-1002529.html,proactiveinvestors.co.uk,English,0,0.838,0.162,0.4404,RR
20230105T140000Z,London midday : FTSE boosted by retailers as Next upgrades guidance,https://www.lse.co.uk/news/london-midday-ftse-boosted-by-retailers-as-next-upgrades-guidance-7gwy516tdhtlp2z.html,lse.co.uk,English,0,0.783,0.217,0.3612,RR
